"bateria","Tem_Instr_Violao_Viola","Tem_Instr_Guitarra","Tem_Instr_Cavaco","Tem_Instr_Sintetizador_Teclado","Tem_Instr_Piano","Tem_Instr_Metais","Tem_Instr_Madeiras","Tem_Instr_Cordas","BPM","VolMedio","PctCantada","PctRap","duracao","ano_lancamento","modo","gostou","id_cliente"
"Acústica",TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,93.6470781456995,-6.36588870751461,83.9578988767423,18.4974691490426,274797,2009,"D#",FALSE,"#ID9155"
"Acústica",FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,80.8072571690846,-15.2252072704851,75.0735612652069,0,160570,2018,"B",FALSE,"#ID9155"
"Acústica",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,99.0526042570824,-9.63235290960839,63.7934941905108,0,169551,2015,"E",FALSE,"#ID9155"
"Acústica",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,120.731476536325,-6.1908952127864,74.9896997235953,0,162161,2014,"C#",TRUE,"#ID9155"
"Acústica",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,148.379334929153,-8.10953703779678,66.8180969890284,0,297055,1991,"F",FALSE,"#ID9155"
"Eletrônica",TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,134.466248186714,-7.12312198298008,65.4472775364455,0,200571,2000,"f",FALSE,"#ID9155"
"Nenhuma",TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,108.852540538964,-7.55107323373766,69.3133935395828,17.8863422681537,234452,1987,"C#",FALSE,"#ID9155"
"Acústica",FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,94.4925204629581,-6.77397472631601,20.4093620372873,78.0376996492312,215497,2004,"N/A",TRUE,"#ID9155"
"Eletrônica",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,160.250242860914,-6.15278251167677,61.4502865008946,0,184728,2020,"a#",FALSE,"#ID9155"
"Acústica",TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,93.4338784025037,-12.8809288129994,82.9861355122705,0,183534,2017,"c",TRUE,"#ID9155"
"Eletrônica",FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,165.078169829613,-6.88433903199045,64.7404636007644,0,114785,2020,"g#",FALSE,"#ID9155"
"Acústica",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,91.5615638663771,-7.8545450041628,73.2687429181485,0,178178,2014,"F",TRUE,"#ID9155"
"Acústica",TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,87.9071646502885,-6.59256370224919,69.9311229894212,0,219663,2020,"N/A",TRUE,"#ID9155"
"Acústica",TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,131.576544289889,-10.0332590659727,73.4912150738875,0,298510,1991,"g",FALSE,"#ID9155"
"Eletrônica",FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,150.004953505249,-6.54145026109549,59.480726444598,0,253338,2021,"d#",FALSE,"#ID9155"
"Eletrônica",FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,147.797379401275,-6.13401384149046,63.0648561182629,0,260768,2021,"e",FALSE,"#ID9155"
"Eletrônica",TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,111.443684729139,-6.28143760751699,82.8640026377202,22.7644771444645,224284,2000,"F",FALSE,"#ID9155"
"Acústica",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,85.8979832372163,-9.81041602889213,74.2274439534814,0,159236,1992,"d",FALSE,"#ID9155"
"Acústica",FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,107.542061715815,-6.49690020527876,21.3933193629487,58.6140303335758,189592,2005,"f#",FALSE,"#ID9155"
"Acústica",TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,150.644431178526,-8.2887293258022,73.6469394093842,15.883731822167,201492,2011,"b",FALSE,"#ID9155"
"Eletrônica",FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,108.821055810635,-7.37146814065516,18.7994470678494,59.3837957493044,161809,2010,"f",TRUE,"#ID9155"
"Acústica",TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,96.668882172339,-15.1842830859988,68.5752622399271,0,176142,1988,"g",TRUE,"#ID9155"
"Acústica",TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,120.310348447299,-6.50340758236515,75.3617822796974,0,196604,2021,"c#",FALSE,"#ID9155"
"Eletrônica",FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,117.609875405219,-6.46833865439976,69.2067816892155,0,207309,2021,"g",FALSE,"#ID9155"
"Eletrônica",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,116.872586352777,-8.04485328597879,62.3759807717575,0,134245,2021,"G#",FALSE,"#ID9155"
"Eletrônica",FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,92.7327272292887,-7.39149310245274,59.2749372926567,0,197060,2021,"e",FALSE,"#ID9155"
"Nenhuma",TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,130.601463894952,-6.93266842990161,62.617272684979,0,259251,2021,"C",FALSE,"#ID9155"
"Acústica",FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,117.303891604063,-7.78608933610947,41.5249217884833,0,401654,1968,"d",FALSE,"#ID9155"
"Acústica",FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,126.874366824068,-10.2044268168205,34.5328397264603,0,415384,1963,"B",FALSE,"#ID9155"
"Nenhuma",TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,113.388222761223,-5.38564947561087,76.0829463684774,0,325896,1999,"c#",FALSE,"#ID9155"
"Nenhuma",FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,121.192821670382,-16.7393051065614,49.3231874817721,0,192875,1992,"N/A",FALSE,"#ID9155"
"Acústica",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,95.9363022332542,-13.1920637920085,84.0324784873382,0,201082,2003,"C",FALSE,"#ID9155"
"Acústica",TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,125.997534097383,-7.3122801449069,70.3194712927807,39.160757010173,237494,1985,"D#",FALSE,"#ID9155"
"Eletrônica",FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,86.9333607660069,-7.19514871513117,23.2660709003042,62.9463463628637,266241,2018,"c",FALSE,"#ID9155"
"Acústica",FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,143.024987674983,-8.53838311385553,80.0109947570913,0,271763,1948,"D",TRUE,"#ID9155"
"Eletrônica",FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,114.855643072978,-7.24396192750076,59.792299427198,0,196039,2021,"G#",FALSE,"#ID9155"
"Acústica",TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,82.8590455498628,-7.81280878843803,77.3218694597516,0,226565,2015,"F",FALSE,"#ID9155"
"Acústica",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,73.0877896269642,-7.56555818439735,80.9312773385737,0,204746,2017,"C",FALSE,"#ID9155"
"Acústica",FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,108.467270216197,-7.80253421047021,75.7641546677403,24.6553235488396,337962,2021,"g",FALSE,"#ID9155"
"Acústica",TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,127.870065707326,-5.25664775801646,65.7111931261838,23.8535684141676,333015,2005,"d#",FALSE,"#ID9155"
"Acústica",TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,106.834166927825,-10.4924768840774,68.5802912617664,0,232823,1972,"c",FALSE,"#ID9155"
"Acústica",FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,138.54764134353,-6.33425690179151,78.9460213375382,0,255327,2021,"a",FALSE,"#ID9155"
"Acústica",FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,95.7417144026752,-5.96167025153389,19.1605915965505,75.8067421700797,177118,2006,"e",FALSE,"#ID9155"
"Nenhuma",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,95.0960565893826,-5.1898800187393,77.0358625418653,0,268084,2005,"g",FALSE,"#ID9155"
"Eletrônica",FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,100.019691418292,-5.9845544854139,18.5080129344157,73.0142498639686,230787,2004,"g#",FALSE,"#ID9155"
"Nenhuma",FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,125.891355459262,-14.6127726585615,42.5691928677427,0,305034,1992,"D#",TRUE,"#ID9155"
"Acústica",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,100.369585368833,-7.62863048973327,81.8029979341389,0,168772,2015,"C",FALSE,"#ID9155"
"Acústica",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,105.310685997194,-7.06956553682673,79.9777334094293,0,153655,2017,"A",FALSE,"#ID9155"
"Eletrônica",FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,115.904527704793,-7.38177426398019,44.8675536354135,0,390153,1960,"N/A",FALSE,"#ID9155"
"Nenhuma",FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,86.6744026202136,-7.75637313300604,69.4795609076388,21.8923744096593,208230,2007,"B",FALSE,"#ID9155"
"Acústica",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,98.0696225446828,-10.845625180327,66.6818900265508,0,194970,2003,"c",FALSE,"#ID9155"
"Acústica",FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,133.746098178997,-8.33836547498054,17.2420989519059,0,417811,1973,"F",FALSE,"#ID9155"
"Eletrônica",FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,101.388779852263,-5.63557462120747,26.3266421824809,58.7555172576255,234542,2008,"b",FALSE,"#ID9155"
"Acústica",TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,109.577676594189,-14.1416816038093,78.9926707500199,0,230715,1994,"G",FALSE,"#ID9155"
"Eletrônica",FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,101.792937997491,-5.4087490292846,20.1153503775985,80.7365112186301,213383,1999,"g",FALSE,"#ID9155"
"Acústica",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,130.255043060891,-10.0930655236354,73.5092693357799,0,161921,2013,"F",FALSE,"#ID9155"
"Nenhuma",TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,95.2085129553091,-6.65385599435589,75.0102765260097,0,305394,1986,"G#",FALSE,"#ID9155"
"Acústica",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,116.135153019946,-7.0694808269787,75.8409024359526,0,170125,2013,"C",TRUE,"#ID9155"
"Acústica",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,98.135371305369,-6.71277276622624,75.4539818817984,0,182989,2015,"A#",FALSE,"#ID9155"
"Eletrônica",FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,102.272473620627,-6.55375596117752,18.3355342864815,77.4245021644314,234961,2001,"e",TRUE,"#ID9155"
"Acústica",TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,81.6997229588966,-11.8389352582787,67.6631247543371,0,122452,2021,"a#",TRUE,"#ID9155"
"Acústica",FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,115.286962708808,-9.03883345180281,62.8556035319562,0,247182,1988,"F",FALSE,"#ID9155"
"Acústica",TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,130.580655233513,-6.94425050780117,74.7760698497851,18.0615059358781,265841,2002,"c#",FALSE,"#ID9155"
"Acústica",TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,99.4513488283299,-8.82941705590405,71.6624108139813,18.9952339209114,245135,2012,"c",FALSE,"#ID9155"
"Eletrônica",FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,100.263467510471,-7.85726558470843,27.4700447598109,69.3719886425201,271263,2021,"a",TRUE,"#ID9155"
"Acústica",FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,89.070925724911,-6.32765501676053,24.5059164324396,64.2312486051606,192771,2000,"d",TRUE,"#ID9155"
"Acústica",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,121.558995014927,-6.97557538008704,76.9925653604014,0,168490,2016,"G#",FALSE,"#ID9155"
"Acústica",FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,102.13316859387,-7.65428994623156,18.1552715893573,70.9905622851789,260636,1994,"N/A",TRUE,"#ID9155"
"Eletrônica",TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,100.817249781775,-5.57518310361464,78.4822895652959,0,238913,1983,"d",FALSE,"#ID9155"
"Eletrônica",TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,96.8029502958874,-6.87377284469984,72.7015749292897,0,265346,2011,"A#",FALSE,"#ID9155"
"Eletrônica",FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,124.81339306008,-7.67707238593704,64.5124762534443,0,200913,2021,"A",FALSE,"#ID9155"
"Eletrônica",TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,132.560480822994,-6.7052833926939,62.2977198354482,0,182535,2021,"F",FALSE,"#ID9155"
"Acústica",FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,120.644576343362,-13.0233687078442,41.9817310782632,0,430827,1988,"F",FALSE,"#ID9155"
"Acústica",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,84.9570632668522,-9.49891461842798,70.7818502684861,0,189047,2017,"D#",FALSE,"#ID9155"
"Acústica",FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,93.5517358018269,-9.71325841835162,70.5698483488498,0,252587,2021,"C",TRUE,"#ID9155"
"Acústica",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,116.73686868035,-7.49955758482053,23.7758870157221,72.7394354722719,213182,2003,"a",TRUE,"#ID9155"
"Acústica",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,119.728351114687,-11.3611842666499,69.2302612392875,0,183577,2013,"d",FALSE,"#ID9155"
"Acústica",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,91.0219848316965,-8.73259488097163,75.3408690949767,0,209639,2012,"G",FALSE,"#ID9155"
"Acústica",TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,84.9149822067276,-7.13140982288505,69.5503095669278,0,143504,2017,"D#",FALSE,"#ID9155"
"Eletrônica",FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,87.3303794237381,-6.37364202021406,80.8662735306902,0,151816,2019,"e",FALSE,"#ID9155"
"Eletrônica",FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,152.536750378223,-7.9851538253078,57.9113059217878,0,223437,2020,"c",FALSE,"#ID9155"
"Acústica",TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,115.492515150201,-10.1209802725754,69.9092463664127,0,123411,2007,"D#",FALSE,"#ID9155"
"Eletrônica",FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,120.849929811222,-6.48102466288135,9.71653679350133,67.7109979067997,204013,2000,"N/A",FALSE,"#ID9155"
"Acústica",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,133.966762015407,-12.6697608112807,72.6539114462312,0,282838,1989,"c",FALSE,"#ID9155"
"Acústica",FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,134.159037345145,-6.20801750786767,77.6573133328239,0,231008,2017,"g",FALSE,"#ID9155"
"Acústica",FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,123.990615972019,-7.36017159098652,76.8467012418656,0,163200,1997,"c#",FALSE,"#ID9155"
"Acústica",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,104.182210756414,-8.78413204285622,63.3963854079847,0,283679,1976,"D#",FALSE,"#ID9155"
"Acústica",TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,76.8506848002582,-15.2925354521217,0,0,408603,2004,"D",TRUE,"#ID9155"
"Eletrônica",TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,83.7880891082137,-5.94443064962103,74.1538279810788,0,295053,2002,"G",FALSE,"#ID9155"
"Acústica",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,98.2363077820443,-8.34152333853567,68.8003918545581,0,178159,2014,"g",FALSE,"#ID9155"
"Acústica",TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,134.228057162261,-8.86321327426333,69.0655892327822,38.3929159117107,347324,1965,"N/A",TRUE,"#ID9155"
"Acústica",TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,144.656634141132,-8.63084441910027,72.7508874515914,0,343698,1991,"G",TRUE,"#ID9155"
"Acústica",FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,127.634386571663,-10.3790718386445,72.0851573457837,0,323107,2010,"e",FALSE,"#ID9155"
"Acústica",FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,103.422891909053,-8.38412171551936,19.2805441487172,70.2151032462169,218741,2009,"N/A",TRUE,"#ID9155"
"Acústica",FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,114.576637645869,-7.17811706786732,8.51895017610129,68.7481443614096,183168,1997,"b",FALSE,"#ID9155"
"Acústica",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,88.6854745968233,-7.89788885994757,70.9855271818724,0,201092,2016,"E",FALSE,"#ID9155"
"Acústica",TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,80.9284321739551,-9.62049615606759,75.0241598024242,0,152347,2019,"c",TRUE,"#ID9155"
"Eletrônica",FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,112.093042609723,-10.1073504611537,41.8106171044803,0,362386,1976,"F",FALSE,"#ID9155"
"Eletrônica",TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,117.020464768994,-8.642881820048,71.593374691377,0,199174,2015,"F",FALSE,"#ID9155"
"Acústica",TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,101.557757536485,-12.9432732236891,86.798753902824,0,219310,1987,"f",FALSE,"#ID9155"
"Nenhuma",TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,101.159815818318,-5.19513343615936,71.261572415308,0,283144,2010,"G#",FALSE,"#ID9155"
"Acústica",TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,144.00384243081,-7.78824239635377,66.7402838950641,0,179573,1985,"c#",TRUE,"#ID9155"
"Nenhuma",TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,101.636840504708,-7.33553699717377,79.6859431216234,15.4697615608453,231361,2019,"g",FALSE,"#ID9155"
"Acústica",FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,105.690377454346,-13.3895332362906,84.2564614019121,0,222662,2003,"d",TRUE,"#ID9155"
"Eletrônica",FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,94.7430380226689,-5.45862893078091,14.5314243212994,77.5341406167163,239320,2020,"C#",FALSE,"#ID9155"
"Acústica",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,127.00143394952,-8.28135022812245,75.6245404508458,0,289103,2016,"B",FALSE,"#ID9155"
"Eletrônica",TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,100.124088828063,-7.14938803764781,65.7693201773288,24.637692759257,174944,2014,"f",FALSE,"#ID9155"
"Acústica",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,74.0497202674142,-7.36953007142604,76.6750700601168,0,198764,2016,"d",FALSE,"#ID9155"
"Acústica",TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,145.667104062292,-9.76747990002417,74.3149099013804,0,268951,2021,"A",FALSE,"#ID9155"
"Eletrônica",FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,101.268429601249,-5.97607358586277,18.5815757703168,57.3051282224335,246347,2008,"b",FALSE,"#ID9155"
"Acústica",FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,113.750455467143,-5.77481338386934,21.4890871431002,49.7673047734885,209547,2008,"A#",TRUE,"#ID9155"
"Acústica",TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,102.608995702593,-19.7748934470297,0,0,314046,2002,"N/A",FALSE,"#ID9155"
"Eletrônica",FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,128.799748781332,-5.52348974496237,61.3105558663065,0,200426,2020,"N/A",TRUE,"#ID9155"
"Acústica",FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,104.95473509554,-6.91118185050371,66.8240846437147,0,264894,2016,"A",FALSE,"#ID9155"
"Acústica",FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,120.246187663827,-7.74834626710223,51.9341497691928,0,354156,1976,"F",FALSE,"#ID9155"
"Acústica",TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,125.608164435072,-7.96663015327049,83.5226194684508,0,300644,2011,"B",FALSE,"#ID9155"
"Acústica",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,128.176780421017,-7.43288697445307,72.0829536238471,21.5117320088829,252721,2004,"b",FALSE,"#ID9155"
"Eletrônica",FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,93.6164174010356,-7.90030742896969,55.5273838156683,0,174056,2020,"e",FALSE,"#ID9155"
"Acústica",TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,107.351789183867,-5.88926557046268,74.4026620340655,19.4389483173149,222602,2013,"f",FALSE,"#ID9155"
"Acústica",FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,105.696181788408,-8.29414578976182,19.4127036613089,62.4155270488114,211188,2007,"g#",TRUE,"#ID9155"
"Acústica",TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,74.549605772763,-12.7290308262718,68.4016091518009,0,251086,2021,"C",TRUE,"#ID9155"
"Acústica",TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,126.667914947184,-8.4777423239653,72.3998655384208,0,331213,1996,"a",FALSE,"#ID9155"
"Acústica",FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,123.856159806938,-11.6291381015142,30.3191632536897,0,566783,1954,"N/A",FALSE,"#ID9155"
"Eletrônica",FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,125.785730550858,-5.51929920439297,42.935507135618,0,408277,1975,"G#",FALSE,"#ID9155"
"Acústica",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,118.532151128923,-10.8661589815574,74.0480024926956,0,205643,2012,"E",FALSE,"#ID9155"
"Eletrônica",FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,109.907937255432,-5.77849902698347,60.1150381206391,0,208525,2020,"e",TRUE,"#ID9155"
"Acústica",FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,126.626810846446,-7.48971044472683,66.750686204841,0,278262,1985,"A",FALSE,"#ID9155"
"Acústica",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,64.5306466573709,-7.64107051021743,79.2220358151426,0,206789,2015,"F",FALSE,"#ID9155"
"Eletrônica",TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,162.42066952185,-6.63455938289751,66.9317639107854,0,168854,2019,"G",TRUE,"#ID9155"
"Nenhuma",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,150.165497281999,-7.16074315119606,79.440416784101,0,227675,2021,"F#",FALSE,"#ID9155"
"Eletrônica",FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,169.860930938885,-6.62089924538934,60.9579556550438,0,202957,2018,"G",FALSE,"#ID9155"
"Eletrônica",FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,168.562160781676,-6.91999147584434,57.9414195257633,0,189148,2018,"d",FALSE,"#ID9155"
"Acústica",TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,125.173975857209,-7.15646664302288,78.7675080665052,0,225609,2003,"G#",FALSE,"#ID9155"
"Eletrônica",FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,123.359764988995,-8.57499360364524,40.1690149689122,0,404194,1956,"N/A",FALSE,"#ID9155"
"Acústica",TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,137.548660810161,-7.56676373213267,77.0720112743271,0,265946,2014,"N/A",FALSE,"#ID9155"
"Acústica",FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,99.3849390076217,-5.36685859968526,27.4287968611574,61.0310613456295,238198,2005,"b",TRUE,"#ID9155"
"Acústica",TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,136.378547192151,-11.1362083537889,63.265201826421,0,338199,2011,"A",FALSE,"#ID9155"
"Eletrônica",FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,102.029938919323,-8.32398820728768,18.4070319725341,52.2228737293359,253932,2011,"N/A",TRUE,"#ID9155"
"Acústica",TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,72.3468942355365,-13.7375634105938,82.0822965267545,0,194275,2020,"C",FALSE,"#ID9155"
"Acústica",TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,128.16686606246,-5.60375667710298,75.5253952404432,0,252460,2004,"A#",FALSE,"#ID9155"
"Acústica",TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,93.1587418618128,-5.95194015922848,70.4313702049262,0,389959,1987,"c",TRUE,"#ID9155"
"Eletrônica",FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,144.293880633032,-6.96066330087046,60.7118441901209,0,109334,2019,"c",FALSE,"#ID9155"
